mfsu,sec,ssu,visit,seg,sss,rel,sex,age,marst,gedu_lvl,tedu_lvl,form_edu,pas,ind_pas,ocu_pas,ern_reg,ern_self,st,dc,relg,sg,hh_size,hhtype,hce_tot,weight,mpce,total_wage,is_employed,is_unemployed,is_domestic_duties,spousal_wage
22369,2,01,V1,1,1,2,2,45,2,07,01,9,93,,,0,0,19,12,1,9,4,1,13775,7292.85,3443.75,0,0,0,1,14000.0
22369,2,02,V1,1,1,4,2,34,2,12,01,15,93,,,0,0,19,12,1,9,8,2,16493,7292.85,2061.625,0,0,0,1,13000.0
22369,2,02,V1,1,1,4,2,31,2,08,01,10,93,,,0,0,19,12,1,9,8,2,16493,7292.85,2061.625,0,0,0,1,13000.0
22369,2,01,V1,1,2,2,2,55,2,08,01,10,93,,,0,0,19,12,1,9,2,2,7930,10939.27,3965.0,0,0,0,1,15000.0
22369,2,02,V1,1,2,2,2,36,2,08,01,10,93,,,0,0,19,12,1,9,5,2,12838,10939.27,2567.6,0,0,0,1,15000.0
22369,2,01,V1,1,3,2,2,32,2,07,01,9,93,,,0,0,19,12,1,9,4,1,11484,15627.53,2871.0,0,0,0,1,12000.0
22369,2,02,V1,1,3,4,2,31,2,07,01,9,93,,,0,0,19,12,1,9,5,2,13963,15627.53,2792.6,0,0,0,1,0.0
22369,2,01,V1,1,4,4,2,33,2,07,01,9,93,,,0,0,19,12,1,9,6,2,14113,32817.82,2352.1666666666665,0,0,0,1,0.0
22369,2,02,V1,1,4,2,2,34,2,07,01,9,93,,,0,0,19,12,1,2,3,2,10389,32817.82,3463.0,0,0,0,1,14900.0
22371,2,01,V1,1,1,2,2,52,2,08,01,10,92,,,0,0,21,12,1,9,5,1,21383,6324.42,4276.6,0,0,0,1,110000.0
22371,2,01,V1,1,2,2,2,40,2,12,01,15,92,,,0,0,21,12,1,9,3,2,12858,3707.42,4286.0,0,0,0,1,51500.0
22371,2,01,V1,1,3,2,2,37,2,07,01,9,93,,,0,0,21,12,1,3,4,2,12100,3053.17,3025.0,0,0,0,1,14500.0
22371,2,01,V1,2,1,2,2,54,2,08,01,10,92,,,0,0,21,12,2,9,4,9,15525,13085.0,3881.25,0,0,0,1,0.0
22371,2,01,V1,2,1,4,2,23,2,12,01,15,91,,,0,0,21,12,2,9,4,9,15525,13085.0,3881.25,0,0,0,0,0.0
22371,2,01,V1,2,2,2,2,38,2,12,16,17,92,,,0,0,21,12,2,9,3,2,15508,17664.75,5169.333333333333,0,0,0,1,75500.0
22371,2,01,V1,2,3,2,2,35,2,07,01,8,93,,,0,0,21,12,2,9,5,2,11083,20281.75,2216.6,0,0,0,1,10500.0
22371,2,01,V1,2,4,2,2,29,2,07,01,8,92,,,0,0,21,12,2,9,2,2,11583,18973.25,5791.5,0,0,0,1,16500.0
22373,2,01,V1,1,1,1,2,48,2,07,01,8,11,14105,753,0,7000,08,29,1,9,3,1,7417,16367.85,2472.3333333333335,7000,1,0,0,0.0
22373,2,02,V1,1,1,2,2,45,2,06,01,5,92,,,0,0,08,29,2,3,6,3,7333,16367.85,1222.1666666666667,0,0,0,1,0.0
22373,2,01,V1,1,2,2,2,39,2,01,01,0,92,,,0,0,08,29,1,1,4,3,5942,20050.61,1485.5,0,0,0,1,0.0
22373,2,02,V1,1,2,4,2,35,2,08,01,10,92,,,0,0,08,29,1,9,6,1,13083,20050.61,2180.5,0,0,0,1,0.0
22373,2,01,V1,1,3,2,2,32,2,12,01,15,92,,,0,4000,08,29,2,3,4,2,5717,27006.95,1429.25,4000,0,0,1,8000.0
22373,2,02,V1,1,3,2,2,37,2,06,01,5,92,,,0,0,08,29,1,1,3,3,5675,27006.95,1891.6666666666667,0,0,0,1,0.0
22373,2,01,V1,1,4,4,2,32,2,01,01,0,92,,,2000,0,08,29,1,2,10,2,11033,41328.81,1103.3,2000,0,0,1,0.0
22373,2,01,V1,1,4,4,2,26,2,05,01,4,92,,,0,0,08,29,1,2,10,2,11033,41328.81,1103.3,0,0,0,1,0.0
22373,2,02,V1,1,4,2,2,38,2,01,01,0,92,,,0,0,08,29,1,2,6,1,10567,41328.81,1761.1666666666667,0,0,0,1,20000.0
22375,2,01,V1,1,1,2,2,50,2,12,01,15,92,,,0,0,09,72,1,9,6,1,22667,26311.58,3777.8333333333335,0,0,0,1,27000.0
22375,2,01,V1,1,1,4,2,30,2,12,01,15,92,,,0,0,09,72,1,9,6,1,22667,26311.58,3777.8333333333335,0,0,0,1,27000.0
22375,2,02,V1,1,1,2,2,41,2,10,01,12,92,,,0,0,09,72,1,9,4,1,13758,26311.58,3439.5,0,0,0,1,18000.0
22375,2,01,V1,1,2,4,2,35,2,12,01,15,92,,,0,0,09,72,1,9,7,1,21333,15946.41,3047.5714285714284,0,0,0,1,0.0
22375,2,02,V1,1,2,1,2,32,2,08,01,10,92,,,0,0,09,72,1,3,4,9,9733,15946.41,2433.25,0,0,0,1,0.0
22375,2,01,V1,1,3,2,2,24,2,08,01,10,92,,,0,0,09,72,1,9,3,1,9875,7973.21,3291.6666666666665,0,0,0,1,15000.0
22375,2,01,V1,1,4,2,2,33,2,07,01,8,92,,,0,0,09,72,1,3,5,1,11400,7973.21,2280.0,0,0,0,1,15000.0
22375,2,02,V1,1,4,2,2,37,2,01,01,0,92,,,0,0,09,72,2,9,7,1,18383,7973.21,2626.1428571428573,0,0,0,1,25000.0
22388,2,01,V1,1,1,4,2,45,2,12,01,15,92,,,0,0,09,33,1,9,7,1,35525,43813.77,5075.0,0,0,0,1,0.0
22388,2,02,V1,1,1,2,2,49,2,12,01,15,92,,,0,0,09,33,1,9,3,1,39267,43813.77,13089.0,0,0,0,1,42000.0
22388,2,01,V1,1,2,2,2,47,2,12,01,15,92,,,0,0,09,33,1,9,2,1,22417,15728.02,11208.5,0,0,0,1,38000.0
22388,2,02,V1,1,2,2,2,46,2,12,01,15,92,,,0,0,09,33,1,9,3,2,16417,15728.02,5472.333333333333,0,0,0,1,21500.0
22388,2,01,V1,1,4,2,2,34,2,06,01,5,93,,,0,0,09,33,1,3,4,1,11217,6178.87,2804.25,0,0,0,1,18500.0
22388,2,02,V1,1,4,2,2,38,2,06,01,5,92,,,0,0,09,33,1,3,5,2,12783,6178.87,2556.6,0,0,0,1,17500.0
22390,2,01,V1,1,1,3,2,39,2,13,06,19,31,85101,234,18500,0,23,10,1,9,4,2,22102,18427.51,5525.5,18500,1,0,0,0.0
22390,2,01,V1,1,2,2,2,27,2,08,01,10,92,,,0,0,23,10,2,3,4,2,15165,22336.37,3791.25,0,0,0,1,17590.0
22390,2,01,V1,1,3,1,2,53,2,13,06,18,31,85102,234,15500,0,23,10,5,9,1,2,11829,18427.51,11829.0,15500,1,0,0,0.0
22390,2,01,V1,1,4,2,2,36,2,10,01,12,21,47211,522,0,0,23,10,1,3,4,1,18897,16193.87,4724.25,0,1,0,0,22450.0
22390,2,01,V1,2,1,4,2,50,2,06,01,6,21,12002,751,0,0,23,10,1,2,8,2,20913,35738.19,2614.125,0,1,0,0,0.0
22397,2,01,V1,1,1,2,2,42,2,12,01,15,92,,,0,3000,19,15,1,9,4,2,45583,10120.79,11395.75,3000,0,0,1,50000.0
22397,2,02,V1,1,1,4,2,35,2,07,01,8,92,,,0,0,19,15,1,9,10,1,29500,10120.79,2950.0,0,0,0,1,0.0
22397,2,01,V1,1,3,2,2,46,2,01,01,0,92,,,0,0,19,15,1,2,7,2,31467,7144.08,4495.285714285715,0,0,0,1,10000.0
22397,2,01,V1,1,3,4,2,20,2,07,01,9,92,,,0,0,19,15,1,2,7,2,31467,7144.08,4495.285714285715,0,0,0,1,10000.0
22397,2,01,V1,1,4,2,2,20,2,07,01,9,92,,,0,0,19,15,1,2,3,1,8500,7144.08,2833.3333333333335,0,0,0,1,8000.0
22397,2,02,V1,1,4,2,2,18,2,08,01,10,92,,,0,0,19,15,1,2,2,3,8383,7144.08,4191.5,0,0,0,1,0.0
22414,2,01,V1,1,1,2,2,46,2,12,01,15,92,,,0,0,23,29,1,3,4,1,22217,33974.06,5554.25,0,0,0,1,23000.0
22414,2,02,V1,1,1,2,2,53,2,12,01,15,92,,,0,0,23,29,1,3,7,1,28100,33974.06,4014.285714285714,0,0,0,1,38000.0
22414,2,02,V1,1,1,4,2,28,2,12,01,15,92,,,0,0,23,29,1,3,7,1,28100,33974.06,4014.285714285714,0,0,0,1,38000.0
22414,2,01,V1,1,2,2,2,31,2,08,01,10,92,,,0,0,23,29,1,3,6,1,18417,20907.11,3069.5,0,0,0,1,20000.0
22414,2,02,V1,1,2,2,2,22,2,10,01,12,92,,,0,0,23,29,1,9,3,2,9483,20907.11,3161.0,0,0,0,1,10000.0
22414,2,01,V1,1,3,2,2,35,2,01,01,0,92,,,0,0,23,29,1,3,4,2,41667,13720.29,10416.75,0,0,0,1,43450.0
22414,2,02,V1,1,3,2,2,45,2,07,01,8,93,,,0,0,23,29,1,3,4,2,14500,13720.29,3625.0,0,0,0,1,49530.0
22414,2,01,V1,1,4,2,2,30,2,08,01,11,92,,,0,0,23,29,1,3,4,1,12767,27440.58,3191.75,0,0,0,1,13000.0
22414,2,02,V1,1,4,2,2,50,2,01,01,0,31,85102,512,2000,0,23,29,1,2,3,2,12817,27440.58,4272.333333333333,2000,1,0,0,0.0
22415,2,01,V1,1,1,4,2,39,2,12,01,15,92,,,0,0,03,07,4,9,5,1,21292,8356.83,4258.4,0,0,0,1,0.0
22415,2,02,V1,1,1,2,2,59,2,08,01,10,11,14105,753,0,3000,03,07,1,9,5,2,26250,8356.83,5250.0,3000,1,0,0,12000.0
22415,2,01,V1,1,2,2,2,57,2,07,01,9,92,,,0,0,03,07,4,2,3,9,27083,5682.64,9027.666666666666,0,0,0,1,0.0
22415,2,02,V1,1,2,2,2,46,2,10,01,12,92,,,0,0,03,07,1,9,4,1,17875,5682.64,4468.75,0,0,0,1,25000.0
22415,2,01,V1,1,3,2,2,55,2,06,01,6,92,,,0,0,03,07,4,3,4,2,24250,5014.1,6062.5,0,0,0,1,12000.0
22415,2,01,V1,1,4,2,2,23,2,06,01,6,92,,,0,0,03,07,2,9,5,2,10958,41784.13,2191.6,0,0,0,1,13000.0
22430,2,01,V1,1,1,2,2,54,2,08,01,10,92,,,0,0,19,08,1,3,4,1,19450,16401.81,4862.5,0,0,0,1,20000.0
22430,2,02,V1,1,1,2,2,51,2,08,01,11,92,,,0,0,19,08,1,9,5,2,32583,16401.81,6516.6,0,0,0,1,48000.0
22430,2,02,V1,1,1,4,2,25,2,12,01,16,91,,,0,0,19,08,1,9,5,2,32583,16401.81,6516.6,0,0,0,0,48000.0
22430,2,01,V1,1,2,2,2,44,2,06,01,5,92,,,0,0,19,08,1,9,4,2,8950,14433.6,2237.5,0,0,0,1,12000.0
22430,2,02,V1,1,2,4,2,44,2,07,01,8,92,,,0,0,19,08,1,9,7,1,19967,14433.6,2852.4285714285716,0,0,0,1,0.0
22430,2,02,V1,1,2,4,2,28,2,08,01,11,92,,,0,0,19,08,1,9,7,1,19967,14433.6,2852.4285714285716,0,0,0,1,0.0
22430,2,01,V1,1,3,4,2,35,2,08,01,11,11,17029,731,0,5000,19,08,1,9,5,2,10983,25586.83,2196.6,5000,1,0,0,0.0
22430,2,02,V1,1,3,4,2,34,2,07,01,8,92,,,0,0,19,08,1,9,5,2,21867,25586.83,4373.4,0,0,0,1,0.0
22430,2,02,V1,1,4,4,2,40,2,07,01,8,92,,,0,0,19,08,1,9,3,2,6600,22962.54,2200.0,0,0,0,1,0.0
22434,2,01,V1,1,1,2,2,46,2,13,06,17,93,,,0,0,08,03,1,3,4,1,19417,16320.89,4854.25,0,0,0,1,20000.0
22434,2,02,V1,1,1,2,2,52,2,01,01,0,93,,,0,0,08,03,1,3,9,2,26250,16320.89,2916.6666666666665,0,0,0,1,0.0
22434,2,02,V1,1,1,4,2,28,2,12,01,15,92,,,0,0,08,03,1,3,9,2,26250,16320.89,2916.6666666666665,0,0,0,1,0.0
22434,2,02,V1,1,1,4,2,26,2,12,01,15,92,,,0,0,08,03,1,3,9,2,26250,16320.89,2916.6666666666665,0,0,0,1,0.0
22434,2,01,V1,1,2,2,2,46,2,08,01,10,92,,,0,0,08,03,1,9,10,1,30333,12381.36,3033.3,0,0,0,1,45000.0
22434,2,01,V1,1,2,8,2,41,2,12,01,15,92,,,0,0,08,03,1,9,10,1,30333,12381.36,3033.3,0,0,0,1,45000.0
22434,2,02,V1,1,2,2,2,36,2,08,01,10,92,,,0,0,08,03,1,3,4,1,15333,12381.36,3833.25,0,0,0,1,22500.0
22434,2,02,V1,1,3,2,2,30,2,07,01,8,93,,,0,0,08,03,2,3,6,1,9750,7879.05,1625.0,0,0,0,1,16000.0
22438,2,01,V1,1,1,2,2,47,2,11,11,13,92,,,0,0,32,07,2,3,5,9,14833,5877.15,2966.6,0,0,0,1,0.0
22438,2,02,V1,1,1,2,2,55,2,12,01,17,92,,,0,0,32,07,1,3,4,1,19683,5877.15,4920.75,0,0,0,1,0.0
22438,2,01,V1,1,2,4,2,21,2,08,01,12,92,,,0,0,32,07,2,3,5,1,20950,11166.59,4190.0,0,0,0,1,0.0
22438,2,02,V1,1,2,2,2,35,2,12,08,16,92,,,0,0,32,07,1,3,5,1,30350,11166.59,6070.0,0,0,0,1,35000.0
22438,2,02,V1,1,3,2,2,41,2,08,01,12,92,,,0,0,32,07,1,2,4,1,14225,12929.74,3556.25,0,0,0,1,21000.0
22438,2,01,V1,1,4,4,2,34,2,07,01,9,92,,,0,0,32,07,1,2,5,3,9367,18806.89,1873.4,0,0,0,1,0.0
22439,2,01,V1,1,1,2,2,50,2,08,01,10,93,,,0,0,08,29,1,9,5,1,14703,20120.48,2940.6,0,0,0,1,15000.0
22439,2,02,V1,1,1,2,2,50,2,08,01,10,92,,,0,0,08,29,1,3,4,1,15092,20120.48,3773.0,0,0,0,1,35000.0
22439,2,02,V1,1,1,4,2,24,2,12,01,17,92,,,0,0,08,29,1,3,4,1,15092,20120.48,3773.0,0,0,0,1,35000.0
22439,2,02,V1,1,2,2,2,42,2,10,01,12,93,,,0,0,08,29,5,9,4,1,10458,21557.65,2614.5,0,0,0,1,15000.0
22439,2,01,V1,1,3,2,2,59,2,07,01,8,92,,,0,0,08,29,1,9,8,2,14050,8623.06,1756.25,0,0,0,1,0.0
22439,2,01,V1,1,3,4,2,29,2,06,01,6,92,,,0,0,08,29,1,9,8,2,14050,8623.06,1756.25,0,0,0,1,0.0
22439,2,02,V1,1,3,4,2,33,2,06,01,5,92,,,0,0,08,29,1,3,6,2,12333,8623.06,2055.5,0,0,0,1,0.0
22439,2,02,V1,1,4,2,2,36,2,01,01,0,92,,,0,0,08,29,1,3,4,3,8033,2874.35,2008.25,0,0,0,1,0.0
22444,2,02,V1,1,2,2,2,23,2,10,01,12,92,,,0,0,33,33,1,3,4,2,21977,20860.49,5494.25,0,0,0,1,30000.0
22444,2,01,V1,1,4,2,2,47,2,06,01,5,92,,,0,0,33,33,1,3,2,3,13840,23298.73,6920.0,0,0,0,1,0.0
22447,2,01,V1,1,1,2,2,49,2,12,01,15,11,85109,234,0,15000,33,02,1,9,2,2,30933,30560.12,15466.5,15000,1,0,0,40000.0
22447,2,02,V1,1,1,4,2,52,2,12,01,15,11,65300,134,0,4000,33,02,1,9,4,3,20983,30560.12,5245.75,4000,1,0,0,0.0
22447,2,01,V1,1,2,2,2,42,2,10,01,12,92,,,0,0,33,02,1,9,4,1,12537,40509.93,3134.25,0,0,0,1,35000.0
22447,2,02,V1,1,2,2,2,30,2,12,01,14,92,,,0,0,33,02,1,9,4,2,21250,40509.93,5312.5,0,0,0,1,40000.0
22447,2,01,V1,1,4,2,2,26,2,13,01,17,92,,,0,0,33,02,1,3,2,9,16667,34824.33,8333.5,0,0,0,1,0.0
22447,2,02,V1,1,4,2,2,32,2,07,01,8,92,,,0,0,33,02,2,9,4,3,15393,34824.33,3848.25,0,0,0,1,0.0
22448,2,01,V1,1,1,2,2,56,2,06,01,6,92,,,0,0,13,10,3,1,6,2,15183,1226.6,2530.5,0,0,0,1,0.0
22448,2,02,V1,1,1,1,2,48,2,12,01,15,31,85499,112,75000,0,13,10,3,1,4,2,23750,1226.6,5937.5,75000,1,0,0,0.0
22448,2,01,V1,1,2,2,2,46,2,06,01,7,92,,,0,0,13,10,3,1,5,2,14167,1567.32,2833.4,0,0,0,1,16000.0
22448,2,02,V1,1,2,2,2,49,2,01,01,0,93,,,0,0,13,10,3,1,7,3,16917,1567.32,2416.714285714286,0,0,0,1,0.0
22448,2,01,V1,1,4,2,2,33,2,06,01,5,92,,,0,0,13,10,3,1,3,3,8000,2862.06,2666.6666666666665,0,0,0,1,0.0
22448,2,02,V1,1,4,2,2,28,2,07,01,8,92,,,0,0,13,10,3,1,5,3,11150,2862.06,2230.0,0,0,0,1,0.0
22454,2,01,V1,1,1,4,2,32,2,10,01,12,93,,,0,0,03,15,1,2,5,1,23250,6364.11,4650.0,0,0,0,1,0.0
22454,2,02,V1,1,1,4,2,44,2,13,01,17,21,47721,211,0,0,03,15,1,9,5,1,37458,6364.11,7491.6,0,1,0,0,0.0
22454,2,01,V1,1,2,4,2,29,2,11,11,13,93,,,0,0,03,15,1,9,4,2,12225,2000.15,3056.25,0,0,0,1,0.0
22454,2,02,V1,1,2,2,2,33,2,10,01,12,93,,,0,0,03,15,1,9,5,1,14917,2000.15,2983.4,0,0,0,1,15000.0
22454,2,01,V1,1,3,2,2,50,2,07,01,8,21,47594,522,0,0,03,15,1,9,3,1,20050,1090.99,6683.333333333333,0,1,0,0,20000.0
22454,2,02,V1,1,3,4,2,34,2,12,01,15,93,,,0,0,03,15,4,3,3,9,16817,1090.99,5605.666666666667,0,0,0,1,0.0
22454,2,01,V1,1,4,2,2,49,2,06,01,5,31,97001,911,1500,0,03,15,1,2,4,2,12092,2363.81,3023.0,1500,1,0,0,9000.0
22454,2,02,V1,1,4,2,2,42,2,07,01,8,93,,,0,0,03,15,4,3,3,3,11417,2363.81,3805.6666666666665,0,0,0,1,0.0
22460,2,01,V1,1,1,1,2,55,2,12,01,15,92,,,0,0,03,18,1,9,3,2,22500,22395.42,7500.0,0,0,0,1,0.0
22460,2,02,V1,1,1,2,2,48,2,12,01,15,93,,,0,0,03,18,4,9,4,1,33333,22395.42,8333.25,0,0,0,1,50000.0
22460,2,01,V1,1,2,2,2,32,2,13,01,17,93,,,0,0,03,18,1,9,4,2,33083,16796.57,8270.75,0,0,0,1,70000.0
22460,2,01,V1,1,4,2,2,28,2,01,01,0,31,97001,911,3000,0,03,18,1,2,3,2,11667,8958.17,3889.0,3000,1,0,0,10000.0
22462,2,01,V1,1,1,4,2,36,2,13,01,17,92,,,0,0,24,26,1,9,7,1,16667,36071.04,2381.0,0,0,0,1,0.0
22462,2,01,V1,1,1,4,2,30,2,13,06,17,92,,,0,0,24,26,1,9,7,1,16667,36071.04,2381.0,0,0,0,1,0.0
22462,2,01,V1,1,2,2,2,26,2,12,03,16,92,,,0,0,24,26,1,9,2,1,15933,29109.97,7966.5,0,0,0,1,25000.0
22462,2,01,V1,1,3,2,2,28,2,07,01,9,92,,,0,0,24,26,1,3,4,1,7925,18351.93,1981.25,0,0,0,1,12000.0
22462,2,01,V1,1,4,2,2,29,2,13,03,18,92,,,0,0,24,26,1,9,2,1,51917,25313.01,25958.5,0,0,0,1,60000.0
22462,2,01,V1,2,1,2,2,28,2,07,01,8,92,,,0,0,24,26,1,3,9,1,20000,70243.61,2222.222222222222,0,0,0,1,35000.0
22462,2,01,V1,2,1,8,2,22,2,07,01,8,92,,,0,0,24,26,1,3,9,1,20000,70243.61,2222.222222222222,0,0,0,1,35000.0
22462,2,01,V1,2,2,2,2,33,2,13,01,17,92,,,0,0,24,26,5,9,3,1,31667,51258.85,10555.666666666666,0,0,0,1,30000.0
22462,2,01,V1,2,4,8,2,42,2,10,01,12,31,85102,234,8000,0,24,26,1,3,7,1,23667,56954.28,3381.0,8000,1,0,0,0.0
22466,2,01,V1,1,1,2,2,42,2,08,01,10,92,,,0,0,27,29,1,9,3,1,8833,7271.12,2944.3333333333335,0,0,0,1,30000.0
22466,2,02,V1,1,1,2,2,55,2,01,01,0,92,,,0,0,27,29,1,9,6,2,13625,7271.12,2270.8333333333335,0,0,0,1,15000.0
22466,2,02,V1,1,1,4,2,27,2,12,01,15,92,,,0,0,27,29,1,9,6,2,13625,7271.12,2270.8333333333335,0,0,0,1,15000.0
22466,2,01,V1,1,2,1,2,45,2,12,01,15,31,85102,234,28000,0,27,29,1,3,3,2,5833,7932.13,1944.3333333333333,28000,1,0,0,0.0
22466,2,02,V1,1,2,4,2,35,2,13,01,17,31,84111,335,30000,0,27,29,1,9,5,2,16292,7932.13,3258.4,30000,1,0,0,0.0
22466,2,02,V1,1,3,2,2,28,2,06,01,7,92,,,0,0,27,29,1,3,4,2,5958,3305.06,1489.5,0,0,0,1,8000.0
22466,2,01,V1,1,4,2,2,58,2,01,01,0,51,01118,921,0,0,27,29,1,3,3,1,4650,1652.53,1550.0,0,1,0,0,6000.0
22466,2,02,V1,1,4,2,2,56,2,06,01,5,31,85102,512,3000,0,27,29,1,3,3,3,4900,1652.53,1633.3333333333333,3000,1,0,0,0.0
22474,2,01,V1,1,1,2,2,42,2,08,01,10,92,,,0,0,23,06,1,9,5,2,20783,15314.31,4156.6,0,0,0,1,30000.0
22474,2,02,V1,1,1,2,2,40,2,01,01,0,92,,,0,0,23,06,1,3,4,1,12750,15314.31,3187.5,0,0,0,1,15000.0
22474,2,01,V1,1,2,2,2,28,2,12,01,15,92,,,0,1500,23,06,1,3,3,1,16250,24502.9,5416.666666666667,1500,0,0,1,25000.0
22474,2,02,V1,1,2,2,2,28,2,12,01,15,92,,,0,0,23,06,1,2,4,1,12708,24502.9,3177.0,0,0,0,1,0.0
22474,2,02,V1,1,3,2,2,26,2,12,01,15,92,,,0,0,23,06,1,3,3,1,7375,30628.63,2458.3333333333335,0,0,0,1,8000.0
22474,2,01,V1,1,4,2,2,48,2,01,01,0,92,,,0,0,23,06,1,3,5,3,10950,59215.34,2190.0,0,0,0,1,0.0
22474,2,01,V1,1,4,3,2,22,2,01,01,0,92,,,0,1000,23,06,1,3,5,3,10950,59215.34,2190.0,1000,0,0,1,0.0
22474,2,02,V1,1,4,2,2,45,2,01,01,0,92,,,0,0,23,06,1,3,6,2,12758,59215.34,2126.3333333333335,0,0,0,1,7500.0
22480,2,01,V1,1,1,1,2,44,2,01,01,0,11,01412,521,0,19500,20,19,1,3,7,1,19475,53161.04,2782.1428571428573,19500,1,0,0,0.0
22480,2,02,V1,1,1,2,2,50,2,01,01,0,92,,,0,0,20,19,1,1,5,1,18908,53161.04,3781.6,0,0,0,1,7000.0
22480,2,02,V1,1,1,4,2,25,2,12,01,15,92,,,0,0,20,19,1,1,5,1,18908,53161.04,3781.6,0,0,0,1,7000.0
22480,2,01,V1,1,4,2,2,45,2,01,01,0,51,41001,931,0,0,20,19,1,1,5,3,9318,20712.09,1863.6,0,1,0,0,0.0
22480,2,02,V1,1,4,4,2,28,2,06,01,5,92,,,0,0,20,19,1,1,8,1,18417,20712.09,2302.125,0,0,0,1,0.0
22484,2,01,V1,1,1,2,2,28,2,07,01,9,92,,,0,0,28,02,1,9,7,1,20992,7072.19,2998.8571428571427,0,0,0,1,35000.0
22484,2,02,V1,1,1,2,2,39,2,10,01,12,92,,,0,0,28,02,1,3,3,2,18797,7072.19,6265.666666666667,0,0,0,1,22000.0
22484,2,01,V1,1,2,2,2,28,2,10,01,12,92,,,0,0,28,02,1,3,4,1,18542,53748.63,4635.5,0,0,0,1,25000.0
22484,2,02,V1,1,2,1,2,34,2,10,01,12,12,47721,112,0,32000,28,02,1,3,4,1,20617,53748.63,5154.25,32000,1,0,0,0.0
22484,2,02,V1,1,3,1,2,52,2,07,01,9,92,,,0,0,28,02,1,9,2,2,18402,21923.78,9201.0,0,0,0,1,0.0
22484,2,01,V1,1,4,2,2,35,2,01,01,0,31,96098,911,4800,0,28,02,1,3,3,2,9346,2828.88,3115.3333333333335,4800,1,0,0,8500.0
22493,2,01,V1,1,1,4,2,40,2,12,08,17,31,85101,234,68000,0,27,15,2,9,5,1,17167,29748.25,3433.4,68000,1,0,0,0.0
22493,2,02,V1,1,1,2,2,50,2,08,01,10,92,,,0,0,27,15,1,2,6,2,19942,29748.25,3323.6666666666665,0,0,0,1,65000.0
22493,2,02,V1,1,1,4,2,23,2,12,01,15,92,,,0,0,27,15,1,2,6,2,19942,29748.25,3323.6666666666665,0,0,0,1,65000.0
22493,2,01,V1,1,2,2,2,39,2,06,01,7,92,,,0,0,27,15,2,9,6,1,14350,14582.47,2391.6666666666665,0,0,0,1,20000.0
22493,2,02,V1,1,2,2,2,35,2,10,01,12,92,,,0,0,27,15,2,9,5,2,16583,14582.47,3316.6,0,0,0,1,25000.0
22493,2,01,V1,1,3,2,2,22,2,01,01,0,92,,,0,0,27,15,2,9,2,3,6000,10499.38,3000.0,0,0,0,1,0.0
22493,2,02,V1,1,3,2,2,45,2,01,01,0,92,,,0,0,27,15,1,2,4,1,10807,10499.38,2701.75,0,0,0,1,15000.0
22493,2,01,V1,1,4,2,2,40,2,06,01,7,92,,,0,0,27,15,2,9,2,3,5850,13415.88,2925.0,0,0,0,1,0.0
22493,2,02,V1,1,4,2,2,30,2,07,01,9,92,,,0,0,27,15,2,9,5,2,14350,13415.88,2870.0,0,0,0,1,10000.0
22495,2,01,V1,1,1,1,2,54,2,12,01,15,31,85102,234,8000,0,17,06,3,1,3,2,13592,4476.57,4530.666666666667,8000,1,0,0,0.0
22495,2,01,V1,1,2,2,2,39,2,12,16,17,31,85102,234,30000,0,17,06,3,1,3,2,20053,2591.7,6684.333333333333,30000,1,0,0,10000.0
22495,2,02,V1,1,2,1,2,27,2,12,01,15,81,,,0,0,17,06,3,1,4,1,15815,2591.7,3953.75,0,0,1,0,13000.0
22495,2,01,V1,1,3,1,2,28,2,08,01,10,81,,,0,0,17,06,3,1,6,3,10646,1884.87,1774.3333333333333,0,0,1,0,0.0
22495,2,02,V1,1,3,3,2,39,2,07,01,9,11,47219,112,0,4000,17,06,3,1,7,2,25646,1884.87,3663.714285714286,4000,1,0,0,0.0
22495,2,01,V1,1,4,2,2,39,2,07,01,9,93,,,0,0,17,06,3,1,3,1,12536,2238.29,4178.666666666667,0,0,0,1,15000.0
22495,2,02,V1,1,4,1,2,35,2,08,01,10,81,,,0,0,17,06,3,1,4,3,10059,2238.29,2514.75,0,0,1,0,0.0
22496,2,01,V1,1,1,2,2,50,2,08,01,10,92,,,0,0,01,10,2,9,4,1,11333,1214.67,2833.25,0,0,0,1,20000.0
22496,2,02,V1,1,1,2,2,45,2,07,01,9,31,86100,911,30000,0,01,10,2,9,5,2,10125,1214.67,2025.0,30000,1,0,0,50000.0
22496,2,01,V1,1,2,2,2,59,2,07,01,9,92,,,0,0,01,10,2,9,4,1,9750,1962.16,2437.5,0,0,0,1,20000.0
22496,2,02,V1,1,2,2,2,42,2,01,01,0,92,,,0,0,01,10,2,9,4,3,7583,1962.16,1895.75,0,0,0,1,0.0
22496,2,01,V1,1,3,2,2,45,2,01,01,0,92,,,0,0,01,10,2,9,3,1,7917,1214.67,2639.0,0,0,0,1,25000.0
22496,2,02,V1,1,3,2,2,45,2,01,01,0,92,,,0,0,01,10,2,9,5,1,10250,1214.67,2050.0,0,0,0,1,16000.0
22498,2,01,V1,1,1,2,2,49,2,12,01,15,92,,,0,0,23,27,1,9,4,1,27750,6633.69,6937.5,0,0,0,1,40000.0
22498,2,02,V1,1,1,2,2,48,2,12,01,15,92,,,0,0,23,27,1,9,4,2,49167,6633.69,12291.75,0,0,0,1,45000.0
